Transaction_ID,Customer_ID,Date,Time,Month,Quarter,Year,Week_Number,Day,Day_of_Week,Weekend,Category,Sub_Category,Description,Merchant,Merchant_Category,Transaction_Type,Amount,Currency,Payment_Mode,Account_Type,City,State,Country,Latitude,Longitude,Budget_Category,Income_Source,Expense_Tag,Recurring,Salary_Week,Holiday,Notes
TXN-106461,CUST-1004,2025-10-16,12:02:48,10,4,2025,42,16,Thursday,No,Investments,Zerodha Stock Investment,Purchase at Zerodha Equity Purchase - Zerodha Stock Investment,Zerodha Equity Purchase,Investments,Expense,65203.26,INR,Net Banking,Current Account,Delhi,DL,India,28.776687,77.105989,Investments & Savings,None,Savings,No,No,No,Routine purchase
TXN-106462,CUST-1005,2025-07-20,19:33:08,7,3,2025,29,20,Sunday,Yes,UPI Payments,Google Pay UPI Transfer,Purchase at Paytm UPI Pay - Google Pay UPI Transfer,Paytm UPI Pay,UPI Payments,Expense,273.83,INR,Debit Card,Savings Account,Ahmedabad,GJ,India,23.011172,72.603235,Miscellaneous,None,Discretionary,No,No,No,Leisure POS swipe
TXN-106463,CUST-1005,2024-05-28,13:12:19,5,2,2024,22,28,Tuesday,No,Shopping,Ajio Fashion,Purchase at Ajio Fashion Cart - Ajio Fashion,Ajio Fashion Cart,Shopping,Expense,1217.26,INR,UPI,Current Account,Ahmedabad,GJ,India,22.979509,72.637149,Shopping,None,Discretionary,No,Yes,No,Routine purchase
TXN-106464,CUST-1003,2024-05-20,12:29:17,5,2,2024,21,20,Monday,No,UPI Payments,Paytm UPI Transfer,Purchase at Google Pay P2P Transfer - Paytm UPI Transfer,Google Pay P2P Transfer,UPI Payments,Expense,2081.62,INR,Credit Card,Credit Card,Mumbai,MH,India,19.071622,72.866046,Miscellaneous,None,Discretionary,No,No,No,Routine purchase
TXN-106465,CUST-1003,2025-09-26,17:23:47,9,3,2025,39,26,Friday,No,Milk,Milk Packets,Purchase at Amul Milk Parlour - Milk Packets,Amul Milk Parlour,Milk,Expense,647.83,INR,Cash,Current Account,Mumbai,MH,India,19.146361,72.906816,Groceries,None,Essential,No,Yes,No,Routine purchase
TXN-106466,CUST-1005,2025-07-09,17:41:43,7,3,2025,28,9,Wednesday,No,Food,Coffee Shops,Purchase at McDonalds India - Coffee Shops,McDonalds India,Food,Expense,33.02,INR,Cash,Savings Account,Ahmedabad,GJ,India,23.009778,72.563495,Food & Dining,None,Discretionary,No,No,No,Routine purchase
TXN-106467,CUST-1002,2024-02-07,10:15:40,2,1,2024,6,7,Wednesday,No,UPI Payments,PhonePe UPI Transfer,Purchase at PhonePe Money Transfer - PhonePe UPI Transfer,PhonePe Money Transfer,UPI Payments,Expense,368.33,INR,UPI,Savings Account,Bangalore,KA,India,12.9561,77.6231,Miscellaneous,None,Discretionary,No,No,No,Routine purchase
TXN-106468,CUST-1002,2023-01-05,17:59:14,1,1,2023,1,5,Thursday,No,Food,Zomato Order,Purchase at Zomato Order - Zomato Order,Zomato Order,Food,Expense,1122.12,INR,Debit Card,Current Account,Bangalore,KA,India,13.022866,77.616908,Food & Dining,None,Discretionary,No,No,No,Routine purchase
TXN-106469,CUST-1002,2023-04-28,15:57:45,4,2,2023,17,28,Friday,No,Shopping,Amazon India Shopping,Purchase at Flipkart Online Sale - Amazon India Shopping,Flipkart Online Sale,Shopping,Expense,2385.02,INR,Debit Card,Savings Account,Bangalore,KA,India,13.017587,77.606463,Shopping,None,Discretionary,No,Yes,No,Routine purchase
TXN-106470,CUST-1001,2025-04-18,10:47:58,4,2,2025,16,18,Friday,No,Vegetables,Local Market Vegetables,Purchase at Reliance Smart Market - Local Market Vegetables,Reliance Smart Market,Vegetables,Expense,66.19,INR,UPI,Current Account,Pune,MH,India,18.540892,73.868536,Groceries,None,Essential,No,No,No,Routine purchase
TXN-106471,CUST-1003,2025-09-18,19:26:43,9,3,2025,38,18,Thursday,No,Milk,Milk Packets,Purchase at Country Delight Delivery - Milk Packets,Country Delight Delivery,Milk,Expense,933.3,INR,Cash,Current Account,Mumbai,MH,India,19.183901,72.824819,Groceries,None,Essential,No,No,No,Routine purchase
TXN-106472,CUST-1001,2023-08-27,09:46:16,8,3,2023,34,27,Sunday,Yes,Freelancing,Data Analysis Consulting,Freelance project work - Data Analysis Consulting,Fiverr Client,Freelancing,Income,2104.07,INR,Net Banking,Savings Account,Pune,MH,India,18.479477,73.840744,Income,Freelance,None,No,Yes,Yes,Freelance invoice payment
TXN-106473,CUST-1004,2023-06-16,21:48:15,6,2,2023,24,16,Friday,No,Entertainment,Netflix India Subscription,Purchase at BookMyShow Cinema Tickets - Netflix India Subscription,BookMyShow Cinema Tickets,Entertainment,Expense,998.37,INR,Credit Card,Credit Card,Delhi,DL,India,28.683039,77.081557,Entertainment,None,Discretionary,No,No,No,Routine purchase
TXN-106474,CUST-1005,2025-10-27,09:11:16,10,4,2025,44,27,Monday,No,Groceries,Blinkit,Purchase at DMart Supermarket - Blinkit,DMart Supermarket,Groceries,Expense,746.08,INR,Debit Card,Current Account,Ahmedabad,GJ,India,23.000127,72.578429,Groceries,None,Essential,No,Yes,Yes,Diwali festival spend
TXN-106475,CUST-1004,2024-06-30,13:51:16,6,2,2024,26,30,Sunday,Yes,Medical,MedPlus Medicine,Purchase at MedPlus Pharmacy - MedPlus Medicine,MedPlus Pharmacy,Medical,Expense,10657.02,INR,Credit Card,Credit Card,Delhi,DL,India,28.681686,77.095486,Miscellaneous,None,Essential,No,Yes,No,Leisure POS swipe
TXN-106476,CUST-1005,2023-01-14,21:01:55,1,1,2023,2,14,Saturday,Yes,Investment,Crypto Staking Reward,Investment statement credit,Angel One Payout,Investment,Income,848.27,INR,Net Banking,Savings Account,Ahmedabad,GJ,India,23.043366,72.596873,Investments & Savings,Investment,None,No,No,No,Statement payout
TXN-106477,CUST-1001,2023-08-05,13:58:11,8,3,2023,31,5,Saturday,Yes,Milk,Milk Packets,Purchase at Mother Dairy Cabin - Milk Packets,Mother Dairy Cabin,Milk,Expense,10.13,INR,UPI,Current Account,Pune,MH,India,18.509341,73.880911,Groceries,None,Essential,No,No,No,Leisure POS swipe
TXN-106478,CUST-1001,2024-06-27,08:34:02,6,2,2024,26,27,Thursday,No,Freelancing,Data Analysis Consulting,Freelance project work - Data Analysis Consulting,Fiverr Client,Freelancing,Income,6876.43,INR,Net Banking,Savings Account,Pune,MH,India,18.537403,73.888759,Income,Freelance,None,No,Yes,No,Freelance invoice payment
TXN-106479,CUST-1005,2024-06-20,14:26:33,6,2,2024,25,20,Thursday,No,Travel,Uber Ride India,Purchase at IndiGo Flight Booking - Uber Ride India,IndiGo Flight Booking,Travel,Expense,2291.75,INR,Credit Card,Credit Card,Ahmedabad,GJ,India,23.020051,72.560402,Travel,None,Discretionary,No,No,No,Routine purchase
TXN-106480,CUST-1002,2023-02-11,07:35:30,2,1,2023,6,11,Saturday,Yes,Groceries,Blinkit,Purchase at DMart Supermarket - Blinkit,DMart Supermarket,Groceries,Expense,973.96,INR,UPI,Current Account,Bangalore,KA,India,12.96978,77.577631,Groceries,None,Essential,No,No,No,Leisure POS swipe
TXN-106481,CUST-1004,2024-05-04,18:55:25,5,2,2024,18,4,Saturday,Yes,UPI Payments,Google Pay UPI Transfer,Purchase at Paytm UPI Pay - Google Pay UPI Transfer,Paytm UPI Pay,UPI Payments,Expense,3736.36,INR,Credit Card,Credit Card,Delhi,DL,India,28.798833,77.136742,Miscellaneous,None,Discretionary,No,No,No,Leisure POS swipe
TXN-106482,CUST-1001,2023-10-30,07:11:25,10,4,2023,44,30,Monday,No,Food,Restaurant Dining,Purchase at Zomato Order - Restaurant Dining,Zomato Order,Food,Expense,87.12,INR,Credit Card,Credit Card,Pune,MH,India,18.494467,73.904386,Food & Dining,None,Discretionary,No,Yes,Yes,Diwali festival spend
TXN-106483,CUST-1005,2024-12-07,10:54:14,12,4,2024,49,7,Saturday,Yes,Food,Swiggy Order,Purchase at Zomato Order - Swiggy Order,Zomato Order,Food,Expense,543.97,INR,Debit Card,Current Account,Ahmedabad,GJ,India,23.003605,72.61526,Food & Dining,None,Discretionary,No,No,No,Leisure POS swipe
TXN-106484,CUST-1002,2023-09-27,13:30:52,9,3,2023,39,27,Wednesday,No,Groceries,DMart Groceries,Purchase at Blinkit Delivery - DMart Groceries,Blinkit Delivery,Groceries,Expense,610.95,INR,Credit Card,Credit Card,Bangalore,KA,India,13.037088,77.537346,Groceries,None,Essential,No,Yes,No,Routine purchase
TXN-106485,CUST-1004,2023-07-06,15:17:37,7,3,2023,27,6,Thursday,No,Travel,Uber Ride India,Purchase at IndiGo Flight Booking - Uber Ride India,IndiGo Flight Booking,Travel,Expense,30962.44,INR,UPI,Savings Account,Delhi,DL,India,28.718515,77.066074,Travel,None,Discretionary,No,No,No,Routine purchase
TXN-106486,CUST-1002,2025-05-18,13:20:05,5,2,2025,20,18,Sunday,Yes,Milk,Milk Packets,Purchase at Mother Dairy Cabin - Milk Packets,Mother Dairy Cabin,Milk,Expense,135.84,INR,Cash,Savings Account,Bangalore,KA,India,12.982791,77.556227,Groceries,None,Essential,No,No,No,Leisure POS swipe
TXN-106487,CUST-1003,2023-10-02,19:44:15,10,4,2023,40,2,Monday,No,Travel,Uber Ride India,Purchase at RedBus Ticket - Uber Ride India,RedBus Ticket,Travel,Expense,10101.13,INR,UPI,Current Account,Mumbai,MH,India,19.086886,72.836467,Travel,None,Discretionary,No,Yes,Yes,Routine purchase
TXN-106488,CUST-1003,2024-02-28,20:11:22,2,1,2024,9,28,Wednesday,No,Dining,Swiggy Delivery,Purchase at Swiggy Delivery - Swiggy Delivery,Swiggy Delivery,Dining,Expense,3231.9,INR,Cash,Current Account,Mumbai,MH,India,19.027583,72.890115,Miscellaneous,None,Discretionary,No,Yes,No,Routine purchase
TXN-106489,CUST-1001,2024-10-03,21:57:26,10,4,2024,40,3,Thursday,No,Food,Coffee Shops,Purchase at Dominos Pizza - Coffee Shops,Dominos Pizza,Food,Expense,32.84,INR,Credit Card,Credit Card,Pune,MH,India,18.479947,73.903119,Food & Dining,None,Discretionary,No,No,No,Routine purchase
TXN-106490,CUST-1004,2025-12-13,16:12:05,12,4,2025,50,13,Saturday,Yes,Milk,Milk Packets,Purchase at Country Delight Delivery - Milk Packets,Country Delight Delivery,Milk,Expense,1315.89,INR,UPI,Savings Account,Delhi,DL,India,28.682165,77.040191,Groceries,None,Essential,No,No,No,Leisure POS swipe
TXN-106491,CUST-1004,2023-03-11,18:49:45,3,1,2023,10,11,Saturday,Yes,Entertainment,BookMyShow Tickets,Purchase at Netflix India Plan - BookMyShow Tickets,Netflix India Plan,Entertainment,Expense,494.7,INR,UPI,Savings Account,Delhi,DL,India,28.69964,77.070301,Entertainment,None,Discretionary,No,No,No,Leisure POS swipe
TXN-106492,CUST-1005,2025-11-07,15:25:20,11,4,2025,45,7,Friday,No,UPI Payments,Google Pay UPI Transfer,Purchase at Google Pay P2P Transfer - Google Pay UPI Transfer,Google Pay P2P Transfer,UPI Payments,Expense,534.45,INR,UPI,Current Account,Ahmedabad,GJ,India,22.980711,72.552149,Miscellaneous,None,Discretionary,No,No,Yes,Diwali festival spend
TXN-106493,CUST-1002,2024-09-15,15:05:34,9,3,2024,37,15,Sunday,Yes,UPI Payments,Google Pay UPI Transfer,Purchase at Google Pay P2P Transfer - Google Pay UPI Transfer,Google Pay P2P Transfer,UPI Payments,Expense,919.45,INR,Cash,Savings Account,Bangalore,KA,India,13.004399,77.63245,Miscellaneous,None,Discretionary,No,No,No,Leisure POS swipe
TXN-106494,CUST-1005,2024-08-06,07:53:16,8,3,2024,32,6,Tuesday,No,Travel,Indigo Flight Booking,Purchase at IRCTC Ticket Booking - Indigo Flight Booking,IRCTC Ticket Booking,Travel,Expense,2637.35,INR,Net Banking,Savings Account,Ahmedabad,GJ,India,22.9421,72.562593,Travel,None,Discretionary,No,No,No,Routine purchase
TXN-106495,CUST-1003,2023-10-14,19:21:54,10,4,2023,41,14,Saturday,Yes,Milk,Milk Packets,Purchase at Mother Dairy Cabin - Milk Packets,Mother Dairy Cabin,Milk,Expense,123.92,INR,UPI,Current Account,Mumbai,MH,India,18.988157,72.814251,Groceries,None,Essential,No,No,No,Leisure POS swipe
TXN-106496,CUST-1002,2025-10-31,15:09:59,10,4,2025,44,31,Friday,No,Dining,Swiggy Delivery,Purchase at Zomato Order - Swiggy Delivery,Zomato Order,Dining,Expense,1278.62,INR,Cash,Savings Account,Bangalore,KA,India,12.963344,77.59944,Miscellaneous,None,Discretionary,No,Yes,Yes,Diwali festival spend
TXN-106497,CUST-1004,2023-07-12,09:00:54,7,3,2023,28,12,Wednesday,No,Travel,Indigo Flight Booking,Purchase at IRCTC Ticket Booking - Indigo Flight Booking,IRCTC Ticket Booking,Travel,Expense,6547.07,INR,Net Banking,Current Account,Delhi,DL,India,28.722818,77.055689,Travel,None,Discretionary,No,No,No,Routine purchase
TXN-106498,CUST-1005,2024-10-06,12:13:09,10,4,2024,40,6,Sunday,Yes,Food,Zomato Order,Purchase at Zomato Order - Zomato Order,Zomato Order,Food,Expense,531.87,INR,Cash,Savings Account,Ahmedabad,GJ,India,23.021161,72.566433,Food & Dining,None,Discretionary,No,No,No,Leisure POS swipe
TXN-106499,CUST-1002,2025-09-03,20:16:12,9,3,2025,36,3,Wednesday,No,Shopping,Ajio Fashion,Purchase at Reliance Digital Electronics - Ajio Fashion,Reliance Digital Electronics,Shopping,Expense,11944.39,INR,Debit Card,Savings Account,Bangalore,KA,India,12.985942,77.595986,Shopping,None,Discretionary,No,No,Yes,Ganesh Chaturthi festival spend
TXN-106500,CUST-1005,2023-01-20,10:41:18,1,1,2023,3,20,Friday,No,Shopping,Myntra Clothing,Purchase at Myntra Apparel Purchase - Myntra Clothing,Myntra Apparel Purchase,Shopping,Expense,912.62,INR,UPI,Current Account,Ahmedabad,GJ,India,23.036967,72.53427,Shopping,None,Discretionary,No,No,No,Routine purchase
TXN-106501,CUST-1005,2023-02-17,13:51:52,2,1,2023,7,17,Friday,No,Dining,Zomato Order,,Restaurant Dinner Bill,Dining,Expense,217.87,INR,Credit Card,Credit Card,Ahmedabad,GJ,India,23.007206,72.572433,Miscellaneous,None,Discretionary,No,No,No,Routine purchase
TXN-106502,CUST-1005,2023-05-08,18:06:37,5,2,2023,19,8,Monday,No,Medical,Doctor Consultation,Purchase at Apollo Pharmacy Medicines - Doctor Consultation,Apollo Pharmacy Medicines,Medical,Expense,358.67,INR,Credit Card,Credit Card,Ahmedabad,GJ,India,23.002484,72.549411,Miscellaneous,None,Essential,No,No,No,Routine purchase
TXN-106503,CUST-1001,2025-08-01,16:10:55,8,3,2025,31,1,Friday,No,Groceries,Zepto,Purchase at Reliance Fresh - Zepto,Reliance Fresh,Groceries,Expense,118.71,INR,Credit Card,Credit Card,Pune,MH,India,18.544027,73.857207,Groceries,None,Essential,No,Yes,No,Routine purchase
TXN-106504,CUST-1002,2023-02-11,12:47:13,2,1,2023,6,11,Saturday,Yes,Groceries,Blinkit,Purchase at Blinkit Delivery - Blinkit,Blinkit Delivery,Groceries,Expense,2047.72,INR,Credit Card,Credit Card,Bangalore,KA,India,12.948807,77.60778,Groceries,None,Essential,No,No,No,Leisure POS swipe
TXN-106505,CUST-1004,2025-06-24,18:18:56,6,2,2025,26,24,Tuesday,No,Fuel,Bharat Petroleum,Purchase at HP Petrol Station - Bharat Petroleum,HP Petrol Station,Fuel,Expense,7372.14,INR,Credit Card,Credit Card,Delhi,DL,India,28.740009,77.139672,Transportation,None,Essential,No,No,No,Routine purchase
TXN-106506,CUST-1001,2024-08-27,21:37:45,8,3,2024,35,27,Tuesday,No,Shopping,Myntra Clothing,Purchase at Ajio Fashion Cart - Myntra Clothing,Ajio Fashion Cart,Shopping,Expense,448.99,INR,Credit Card,Credit Card,Pune,MH,India,18.514026,73.864213,Shopping,None,Discretionary,No,Yes,Yes,Ganesh Chaturthi festival spend
TXN-106507,CUST-1002,2025-04-13,16:31:17,4,2,2025,15,13,Sunday,Yes,Food,Coffee Shops,Purchase at McDonalds India - Coffee Shops,McDonalds India,Food,Expense,269.03,INR,Cash,Savings Account,Bangalore,KA,India,12.970524,77.601348,Food & Dining,None,Discretionary,No,No,No,Leisure POS swipe
TXN-106508,CUST-1004,2025-05-07,17:14:26,5,2,2025,19,7,Wednesday,No,UPI Payments,Paytm UPI Transfer,Purchase at Paytm UPI Pay - Paytm UPI Transfer,Paytm UPI Pay,UPI Payments,Expense,5718.5,INR,UPI,Savings Account,Delhi,DL,India,28.689133,77.079261,Miscellaneous,None,Discretionary,No,No,No,Routine purchase
TXN-106509,CUST-1004,2025-07-10,22:08:33,7,3,2025,28,10,Thursday,No,Refund,Subscription Reimbursement,Refund statement credit,Amazon India Refund,Refund,Income,15808.96,INR,Credit Card,Savings Account,Delhi,DL,India,28.767944,77.080719,Income,Refund,None,No,No,No,Statement payout
TXN-106510,CUST-1001,2023-11-06,22:23:17,11,4,2023,45,6,Monday,No,Vegetables,Local Market Vegetables,Purchase at Reliance Smart Market - Local Market Vegetables,Reliance Smart Market,Vegetables,Expense,41.4,INR,Cash,Savings Account,Pune,MH,India,18.554701,73.862246,Groceries,None,Essential,No,No,Yes,Diwali festival spend
TXN-106511,CUST-1004,2024-12-17,13:18:20,12,4,2024,51,17,Tuesday,No,Groceries,DMart Groceries,,Blinkit Delivery,Groceries,Expense,6298.69,INR,Credit Card,Credit Card,Delhi,DL,India,28.696416,77.096555,Groceries,None,Essential,No,No,No,Routine purchase
TXN-106512,CUST-1003,2025-05-28,10:30:00,5,2,2025,22,28,Wednesday,No,Mutual Fund SIP,HDFC Index Fund SIP,Mutual Fund Systemic Investment Plan - CUST-1003,Groww Direct Mutual Fund,Financial Services,Expense,75000.0,INR,Net Banking,Savings Account,Mumbai,MH,India,19.136858,72.953766,Investments & Savings,None,Savings,Yes,Yes,No,Monthly mutual fund SIP accumulation
TXN-106513,CUST-1003,2025-12-22,16:22:25,12,4,2025,52,22,Monday,No,Vegetables,Local Market Vegetables,Purchase at Blinkit Vegetables - Local Market Vegetables,Blinkit Vegetables,Vegetables,Expense,413.05,INR,Cash,Current Account,Mumbai,MH,India,19.085283,72.875732,Groceries,None,Essential,No,No,No,Routine purchase
TXN-106514,CUST-1005,2024-06-10,09:04:02,6,2,2024,24,10,Monday,No,Groceries,Zepto,Purchase at BigBasket Online - Zepto,BigBasket Online,Groceries,Expense,539.41,INR,UPI,Current Account,Ahmedabad,GJ,India,23.025304,72.583161,Groceries,None,Essential,No,No,No,Routine purchase
TXN-106515,CUST-1005,2024-11-07,22:17:57,11,4,2024,45,7,Thursday,No,Milk,Daily Milk Delivery,Purchase at Amul Milk Parlour - Daily Milk Delivery,Amul Milk Parlour,Milk,Expense,115.29,INR,UPI,Savings Account,Ahmedabad,GJ,India,23.026809,72.536636,Groceries,None,Essential,No,No,Yes,Diwali festival spend
TXN-106516,CUST-1004,2025-06-28,15:24:35,6,2,2025,26,28,Saturday,Yes,UPI Payments,Google Pay UPI Transfer,Purchase at Google Pay P2P Transfer - Google Pay UPI Transfer,Google Pay P2P Transfer,UPI Payments,Expense,3017.09,INR,Cash,Savings Account,Delhi,DL,India,28.777149,77.066194,Miscellaneous,None,Discretionary,No,Yes,No,Leisure POS swipe
TXN-106517,CUST-1003,2023-10-01,22:09:27,10,4,2023,39,1,Sunday,Yes,Shopping,Flipkart Shopping,Purchase at Ajio Fashion Cart - Flipkart Shopping,Ajio Fashion Cart,Shopping,Expense,6791.92,INR,Debit Card,Current Account,Mumbai,MH,India,19.083216,72.786015,Shopping,None,Discretionary,No,Yes,No,Leisure POS swipe
TXN-106518,CUST-1005,2025-07-07,12:44:56,7,3,2025,28,7,Monday,No,Groceries,DMart Groceries,Purchase at Zepto Grocery - DMart Groceries,Zepto Grocery,Groceries,Expense,405.57,INR,Debit Card,Current Account,Ahmedabad,GJ,India,22.987165,72.558658,Groceries,None,Essential,No,No,No,Routine purchase
TXN-106519,CUST-1003,2023-08-31,19:42:27,8,3,2023,35,31,Thursday,No,Entertainment,Amazon Prime India Subscription,Purchase at BookMyShow Cinema Tickets - Amazon Prime India Subscription,BookMyShow Cinema Tickets,Entertainment,Expense,290.11,INR,UPI,Savings Account,Mumbai,MH,India,19.05648,72.903507,Entertainment,None,Discretionary,No,Yes,Yes,Ganesh Chaturthi festival spend
TXN-106520,CUST-1004,2025-10-03,07:05:02,10,4,2025,40,3,Friday,No,Milk,Milk Packets,Purchase at Country Delight Delivery - Milk Packets,Country Delight Delivery,Milk,Expense,1115.3,INR,UPI,Current Account,Delhi,DL,India,28.70633,77.143893,Groceries,None,Essential,No,No,No,Routine purchase
TXN-106521,CUST-1004,2024-02-25,11:40:44,2,1,2024,8,25,Sunday,Yes,Shopping,Flipkart Shopping,Purchase at Amazon India Shopping - Flipkart Shopping,Amazon India Shopping,Shopping,Expense,29024.5,INR,UPI,Current Account,Delhi,DL,India,28.700799,77.034292,Shopping,None,Discretionary,No,No,No,Leisure POS swipe
TXN-106522,CUST-1004,2023-07-20,07:18:22,7,3,2023,29,20,Thursday,No,Investments,Gold Bond Investment,Purchase at SBI Gold Bond Scheme - Gold Bond Investment,SBI Gold Bond Scheme,Investments,Expense,52893.34,INR,UPI,Savings Account,Delhi,DL,India,28.717599,77.091968,Investments & Savings,None,Savings,No,No,No,Routine purchase
TXN-106523,CUST-1002,2025-05-24,15:40:14,5,2,2025,21,24,Saturday,Yes,Medical,Doctor Consultation,Purchase at MedPlus Pharmacy - Doctor Consultation,MedPlus Pharmacy,Medical,Expense,559.24,INR,Debit Card,Current Account,Bangalore,KA,India,12.958601,77.642407,Miscellaneous,None,Essential,No,No,No,Leisure POS swipe
TXN-106524,CUST-1002,2025-07-22,10:03:48,7,3,2025,30,22,Tuesday,No,Milk,Daily Milk Delivery,Purchase at Mother Dairy Cabin - Daily Milk Delivery,Mother Dairy Cabin,Milk,Expense,324.17,INR,Cash,Current Account,Bangalore,KA,India,12.962138,77.600829,Groceries,None,Essential,No,No,No,Routine purchase
TXN-106525,CUST-1004,2023-11-29,09:02:24,11,4,2023,48,29,Wednesday,No,Groceries,DMart Groceries,Purchase at DMart Supermarket - DMart Groceries,DMart Supermarket,Groceries,Expense,5803.88,INR,UPI,Savings Account,Delhi,DL,India,28.657838,77.15375,Groceries,None,Essential,No,Yes,No,Routine purchase
TXN-106526,CUST-1003,2023-12-13,21:30:41,12,4,2023,50,13,Wednesday,No,Food,Zomato Order,Purchase at Dominos Pizza - Zomato Order,Dominos Pizza,Food,Expense,2124.57,INR,Credit Card,Credit Card,Mumbai,MH,India,19.039842,72.89603,Food & Dining,None,Discretionary,No,No,No,Routine purchase
TXN-106527,CUST-1003,2023-03-10,22:38:43,3,1,2023,10,10,Friday,No,UPI Payments,Google Pay UPI Transfer,Purchase at PhonePe Money Transfer - Google Pay UPI Transfer,PhonePe Money Transfer,UPI Payments,Expense,1273.54,INR,Debit Card,Savings Account,Mumbai,MH,India,19.09821,72.932766,Miscellaneous,None,Discretionary,No,No,No,Routine purchase
TXN-106528,CUST-1004,2024-08-19,14:30:07,8,3,2024,34,19,Monday,No,Travel,Indigo Flight Booking,Purchase at IndiGo Flight Booking - Indigo Flight Booking,IndiGo Flight Booking,Travel,Expense,47371.78,INR,UPI,Savings Account,Delhi,DL,India,28.686487,77.070169,Travel,None,Discretionary,No,No,No,Routine purchase
